run_name,model,problem,algorithm,reward,penalty,temperature,prompt,noise,final_r2,best_r2,final_loss,valid_rate
run-20260224_053616-64slch4v,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,distractor,0.1,0,0.9705116459184748,0,0
run-20260224_053736-t94tv1i1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.0,0,0.9427367305806618,0,0
run-20260224_053828-rno9o1vd,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.01,0,0.9804388413766979,0,0
run-20260224_053925-hpaoy7vk,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_054031-o1h2ldux,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_054215-t1je7dk3,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260224_054305-5kilq96j,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260224_054354-9h26yo9w,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260224_054443-gzqs1fm7,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260224_054533-upl67n6k,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.0,0,0.6970225651145471,0,0
run-20260224_054627-6usyx4jn,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.01,0,0.3186802644688054,0,0
run-20260224_054723-n6v1gwb1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.05,0,0.7086904128853034,0,0
run-20260224_054845-y41dysdz,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.1,0,0.32227585501989153,0,0
run-20260224_054948-3jsihit8,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.0,0,0.9803419088422382,0,0
run-20260224_055046-an1n3n33,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_055143-c7lu771u,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_055241-a8xd2f68,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_055346-bmg80ow1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260224_055442-ld9hp055,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260224_055537-33jnbyvx,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260224_055636-cusbxsgx,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260224_055732-9stfe5e7,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.0,0,0.9035280751355473,0,0
run-20260224_055852-bofasvos,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.01,0,0.5765541575551919,0,0
run-20260224_055953-m67wzdco,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.05,0,0.687571552165583,0,0
run-20260224_060123-h56r1wqp,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.1,0,0.8233871886396673,0,0
run-20260224_060242-pax5mi44,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
run-20260224_060354-jfn7crrh,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_060513-90ugeb24,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_060644-ki4nas4h,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_060741-dhd30dvm,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.0,0,0.9836026740471949,0,0
run-20260224_060829-pjkr1d03,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
run-20260224_060918-rhrhx1k0,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
run-20260224_061006-fhkbile5,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
run-20260224_061054-y7mlrul2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.0,0,0.6355971599378372,0,0
run-20260224_061217-yaqana1e,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.01,0,0.8947382968712645,0,0
run-20260224_061412-j9gxmwc9,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.05,0,0.697592073593015,0,0
run-20260224_061514-f4i3qein,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.1,0,0.7790827962084071,0,0
run-20260224_061616-tchg8dd5,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,oracle,0.0,0,0.9645620157671827,0,0
run-20260224_061716-019vmtzx,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_061810-dbd05xe4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_061914-dhhyiwfy,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_062042-flpzva2y,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,standard,0.0,0,0.9957376209566209,0,0
run-20260224_062146-ur7wc2b6,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,standard,0.01,0,0.9955977593549694,0,0
run-20260224_062247-7lcn6hi0,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,standard,0.05,0,0.9934160642114969,0,0
run-20260224_062406-kfe0mauf,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,standard,0.1,0,0.9871549135635846,0,0
run-20260224_062529-v9sf7zv9,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,distractor,0.0,0,0.5633874607187093,0,0
run-20260224_062656-0qzrfpbw,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,distractor,0.01,0,0.8130910663649775,0,0
run-20260224_062836-s8h8q9x7,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,distractor,0.05,0,0.6377722633133387,0,0
run-20260224_063010-8a1jsayl,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,distractor,0.1,0,0.7566051129298668,0,0
run-20260224_063115-ksrf0ias,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.0,0,0.977453758113903,0,0
run-20260224_063209-7rbhovxd,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.01,0,0.9690205716729323,0,0
run-20260224_063316-c2hwzy67,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_063433-9kanue71,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_063527-hg3nlmuj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260224_063626-dpsxazha,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260224_063727-5e9d8wjj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260224_063826-bzmyfph6,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,linear_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260224_063926-4ywdmuqk,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.0,0,0.30651889675349064,0,0
run-20260224_064023-u5ijfanc,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.01,0,0.8075953526323781,0,0
run-20260224_064200-wpqu5ihm,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.05,0,0.9324040601253372,0,0
run-20260224_064316-3oj4iu0a,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.1,0,0.47286047665191333,0,0
run-20260224_064413-2p06tjgj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260224_064521-tmru298e,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_064631-w4kzbrwa,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_064730-6jg875yi,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.1,0,0.9741792423970366,0,0
run-20260224_064905-yt92nsqg,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260224_065005-f0uwtk0k,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260224_065103-2j9022k3,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260224_065201-wtnocazn,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260224_065259-lwhcy74o,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.0,0,0.9035280751355473,0,0
run-20260224_065407-z5fw47y9,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.01,0,0.9690205716729323,0,0
run-20260224_065502-om08fcst,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.05,0,0.8273030648192423,0,0
run-20260224_065609-l82igxlg,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.1,0,0.6632616966125686,0,0
run-20260224_065711-7zqs51p3,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
run-20260224_065824-dsu6y2e9,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_065958-f3e8c1w0,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.05,0,0.9737489225134991,0,0
run-20260224_070111-w3q95h24,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_070315-f3lurdlt,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.0,0,0.9854716957004959,0,0
run-20260224_070406-y283abkc,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.01,0,0.9855856342782864,0,0
run-20260224_070457-y6168ljk,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.05,0,0.984423722713481,0,0
run-20260224_070548-870fdw26,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.1,0,0.9794382204143601,0,0
run-20260224_070639-3cvxtq64,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.0,0,0.9753837318398629,0,0
run-20260224_070758-rwmxhcfj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.01,0,0.9437100681069629,0,0
run-20260224_070939-dhmeowmw,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.05,0,0.9027153517257682,0,0
run-20260224_071150-oht390zq,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.1,0,0.9563772796789908,0,0
run-20260224_071255-zysjelk8,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
run-20260224_071427-5xllphae,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_071630-jfbaw2zb,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_071809-3lzqizvt,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_071958-ed6m86hk,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.0,0,0.9549239462580235,0,0
run-20260224_072105-4sy2rhso,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.01,0,0.9549032165419136,0,0
run-20260224_072212-lbm116v0,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.05,0,0.9532583108685307,0,0
run-20260224_072319-w3c82ydu,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.1,0,0.9477953505650748,0,0
run-20260224_072426-4hz6dode,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.0,0,0.9569000870708742,0,0
run-20260224_072557-52mqlgtr,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.01,0,0.828092706861678,0,0
run-20260224_072736-u0rbhv5c,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.05,0,0.6575965940594326,0,0
run-20260224_072917-dh6ofq4l,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.1,0,0.8063346299477034,0,0
run-20260224_073055-eaitym3k,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
run-20260224_073205-0xta7cby,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_073326-na3xkjn4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.05,0,0.9634635979629163,0,0
run-20260224_073434-wzffepah,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_073554-gqus69v4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260224_073653-rbdi1yxu,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260224_073752-hk3vg975,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260224_073851-eqj9i613,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260224_073951-ddk25966,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.0,0,0.8640549414034319,0,0
run-20260224_074059-p5o8nuyh,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.01,0,0.391481466672037,0,0
run-20260224_074213-cz69bw4p,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.05,0,0.9430090391404502,0,0
run-20260224_074439-ddm7k169,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.1,0,0.8310386569203216,0,0
run-20260224_074618-o065ea4z,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260224_074718-8uzg0r3s,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_074827-v7fnunfi,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_074936-r7q52wvh,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_075036-ubvo6hqr,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.0,0,0.9182461398474316,0,0
run-20260224_075228-9w3owomr,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.01,0,0.9180450590593321,0,0
run-20260224_075419-pm5bqy26,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.05,0,0.9157464828740914,0,0
run-20260224_075612-azf29zkk,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.1,0,0.9096206513072941,0,0
run-20260224_075802-vjxxunps,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.0,0,0.908388772479114,0,0
run-20260224_075913-iduh90ij,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.01,0,0.9637708949250383,0,0
run-20260224_080015-8zbw8dwq,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.05,0,0.9872417212809909,0,0
run-20260224_080126-fcsxwcno,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.1,0,0.9196836007726626,0,0
run-20260224_080302-sa2t2whj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.0,0,0.9689276101629269,0,0
run-20260224_080423-pvwcw5ic,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_080530-gfmyxt25,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_080713-oce2jl3a,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_080906-u7sk7v0q,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.0,0,0.9854716957004959,0,0
run-20260224_080958-1vcfywl2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.01,0,0.9855856342782864,0,0
run-20260224_081051-qj3ih00r,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.05,0,0.984423722713481,0,0
run-20260224_081143-l2s8pin4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,standard,0.1,0,0.9794382204143601,0,0
run-20260224_081235-cn56zxvv,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.0,0,0.4937591135913325,0,0
run-20260224_081334-x936lr34,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.01,0,0.4341935965963015,0,0
run-20260224_081435-g4l9h8we,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.05,0,0.8435768753661549,0,0
run-20260224_081602-18kf7xtd,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,distractor,0.1,0,0.8094480137426558,0,0
run-20260224_081716-u5pwf9vr,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
run-20260224_081844-atua834x,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260224_082056-hlt55cun,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_082200-k31x8dxa,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_082343-hx7wzk91,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.0,0,0.9957376209566209,0,0
run-20260224_082523-vmqhx605,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.01,0,0.9955977593549694,0,0
run-20260224_082701-anuu3uv1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.05,0,0.9934160642114969,0,0
run-20260224_082844-z9rnve7r,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.9,standard,0.1,0,0.9871549135635846,0,0
run-20260224_083021-2hnrzn3w,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.0,0,0.7201150536310459,0,0
run-20260224_083201-klau71cg,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.01,0,0.435041284045642,0,0
run-20260224_083323-ad8lp5kg,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.05,0,0.8561730766198651,0,0
run-20260224_083523-z1s9wmhw,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,distractor,0.1,0,0.2643095130136335,0,0
run-20260224_083630-sf6zmmcm,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
run-20260224_083743-crs4ejio,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.01,0,0.9669255057888847,0,0
run-20260224_083847-nvzve98u,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_084005-sr5rj7du,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_084134-4r4qq2cq,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.0,0,0.9836026740471949,0,0
run-20260224_084402-aal16gxu,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.01,0,0.983616275189806,0,0
run-20260224_084635-porzq51m,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.05,0,0.9820607716321068,0,0
run-20260224_084908-udjq7frt,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,linear_annealing,standard,0.1,0,0.9766037926043901,0,0
run-20260224_085139-shygy14f,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.0,0,0.9213631797764092,0,0
run-20260224_085325-izcuxdur,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.01,0,0.6956128715785987,0,0
run-20260224_085432-yl4wwaa9,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.05,0,0.3114694503901162,0,0
run-20260224_085525-r4ryvrts,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,distractor,0.1,0,0.8129777209545784,0,0
run-20260224_085630-po5qfedy,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260224_085749-mmcqfpm1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.01,0,0.9687923930290403,0,0
run-20260224_085850-ho6kp4g2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260224_085949-0j3s2ykj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260224_090058-574x8dg6,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260224_090156-rklgeysy,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260224_090253-1n0udir4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260224_090352-2no35qpq,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,cosine_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260224_090451-zri4f63r,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.0,0,0.6614511202923832,0,0
run-20260224_090541-v4r74hbn,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.01,0,0.5845962733479131,0,0
run-20260224_090648-ffzx9ue3,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.05,0,0.7302080157271345,0,0
run-20260224_090736-9b2vmbz1,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,distractor,0.1,0,0.787595811851156,0,0
run-20260224_090846-k0ob9dd2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_ppo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
